CountryYear,Country,Year,Happiness,FBBNKCAPAZS,FBASTNPERZS,ENBIRTHRDNO,ICBUSDISCXQ,ICREGCOSTPCZS,ICCRDINFOXQ,DTDISDLXFCD,ICBUSDFRNXQ,ICBUSEASEXQ,ENFSHTHRDNO,SHSTAACSN,SHSTAACSNRU,SHSTAACSNUR,SHH2OSAFEZS,SHH2OSAFERUZS,SHH2OSAFEURZS,DTINTDLXFCD,DTINTDPNGCD,SHMMRRISKZS,SHMMRRISK,ENMAMTHRDNO,SHSTAMMRT,IQSCIMTHD,SPDYNIMRTIN,SPDYNIMRTFEIN,SPDYNIMRTMAIN,SHDYNNMRT,SHDYNMORT,SHDYNMORTFE,SHDYNMORTMA,SHDTHIMRT,SHMMRDTHS,SHDTHNMRT,SHDTHMORT,IQSCIOVRL,IQSCIPRDC,ENHPTTHRDNO,DTAMTBLATCD,DTDISBLATCD,DTINTBLATCD,DTAMTPBNDCD,DTINTPBNDCD,DTAMTPCBKCD,DTDISPCBKCD,DTINTPCBKCD,DTAMTMLATCD,DTDISMLATCD,DTINTMLATCD,DTAMTOFFTCD,DTDISOFFTCD,DTINTOFFTCD,DTAMTPROPCD,DTDISPROPCD,DTINTPROPCD,DTAMTPRVTCD,DTDISPRVTCD,DTINTPRVTCD,DTAMTDLXFCD,DTAMTDPNGCD,ICCRDPRVTZS,ICWRHPROC,ICPRPPROC,SGGENPARLZS,ICCRDPUBLZS,IQSCISRCE,ICREGPROC,ICLGLCREDXQ,ICTAXPAYM,ICWRHDURS,ICLGLDURS,ICELCTIME,ICPRPDURS,ICREGDURS,ICTAXDURS,ICISVDURS,ICTAXTOTLCPZS
"Congo, Dem. Rep.2014","Congo, Dem. Rep.",2014,4.414299965,,,,7,30,0,116110000,34.79,187,,28.3,28.1,28.6,52.1,30.9,81.3,145928000,0,4.283054345,23,,717,50,76.5,,,30.6,101.7,,,234269,23000,93669,308095,56.66666667,90,,91198000,107613000,65144000,0,0,0,0,0,163567000,8497000,80597000,254765000,116110000,145741000,7608000,0,187000,7608000,0,187000,262373000,0,0,10,7,10.6,0.2,30,7,6,50,150,610,65,44,16,340,,54.7
"Congo, Dem. Rep.2015","Congo, Dem. Rep.",2015,3.902741671,,,37,7,29.3,0,341557000,38.14,184,93,28.7,28.7,28.5,52.4,31.2,81.1,85924000,0,4.090656188,24,35,693,50,74.5,68,80.5,30.1,98.3,91.3,104.9,233339,22000,94252,304558,57.77776667,93.3333,113,261331000,284835000,62105000,0,0,0,0,0,101442000,55730000,23819000,362773000,340565000,85924000,6620000,992000,0,6620000,992000,0,369393000,0,0,10,7,8.943089431,0.3,30,6,6,52,150,610,56,44,11,346,,54.6
Costa Rica2006,Costa Rica,2006,7.082465172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica2007,Costa Rica,2007,7.432132244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica2008,Costa Rica,2008,6.850679874,13.3,1.535661424,,2,11.4,,795438000,,,,93.5,90.2,95,96.8,90.7,99.5,345339000,97325000,0.062545809,1600,,30,80,8.9,,,6.7,10.3,,,656,22,494,757,76.66666667,90,,42628000,63468000,9847000,240355000,152290000,130077000,11000000,13853000,430508000,319049000,69965000,473137000,382517000,79813000,2486000,0,2058000,372918000,11000000,168201000,1115694000,269639000,51.6,21,6,36.8,14.6,60,12,,42,182,877,,21,60,282,,57.9
Costa Rica2009,Costa Rica,2009,7.614928722,9.676237587,2.05989759,,2,10.5,,1329256000,57.12,,,93.7,90.6,95,97,90.9,99.5,342165000,123792000,0.065520827,1500,,32,80,8.9,,,6.6,10.2,,,672,23,498,766,76.66666667,90,,46821000,122373000,9592000,300000000,130501000,21162000,65594000,9474000,202721000,296253000,66968000,249541000,418625000,76560000,1872000,0,1838000,323034000,140594000,141813000,848630000,276055000,56,21,6,36.8,24.3,60,12,,42,182,852,62,21,59.5,282,,57.9
Costa Rica2010,Costa Rica,2010,7.271053791,9.963413025,1.855204646,,2,10.1,,1455466000,56.82,,,93.9,91,95.1,97.2,91.2,99.5,313053000,100302000,0.058382829,1700,,29,80,8.9,8,9.7,6.6,10.2,9.1,11.2,678,21,503,772,76.66666667,90,,50838000,60926000,10579000,0,116439000,83721000,80000000,8757000,204938000,784486000,75348000,255776000,845412000,85927000,2293000,2295000,1628000,86014000,82295000,126824000,616619000,274829000,64.8,21,6,38.6,23.3,60,12,,42,182,852,62,20.5,59.5,272,,58
Costa Rica2011,Costa Rica,2011,7.228888512,10.06585691,1.816876565,,2,9.8,,1796807000,58.06,,,94.1,91.4,95.1,97.3,91.4,99.5,397264000,196926000,0.054982274,1800,,28,80,8.8,,,6.5,10.1,,,665,20,491,760,76.66666667,90,,50852000,14078000,11068000,250000000,105237000,104160000,215245000,8300000,232495000,255337000,74363000,283347000,269416000,85432000,3203000,38764000,1370000,357363000,504009000,114907000,1149135000,508425000,78.9,21,5,38.6,25.5,60,12,,31,182,852,62,19,59.5,246,,58
Costa Rica2012,Costa Rica,2012,7.272250175,9.970078282,1.745156217,,2,15.8,,3810768000,60.1,,,94.3,91.9,95.2,97.5,91.7,99.5,561244000,359187000,0.052838175,1900,,27,80,8.8,,,6.5,10.1,,,650,19,480,745,77.77777778,93.33333,,49296000,8873000,10102000,250000000,111159000,165879000,179521000,11677000,273241000,342598000,67248000,322537000,351471000,77350000,3907000,3464000,1871000,419786000,1432985000,124707000,1646745000,904422000,100,19,5,38.6,28.3,60,12,,23,132,852,62,19,59.5,226,,58.4
Costa Rica2013,Costa Rica,2013,7.158000469,9.745333458,1.74861175,,2,11.9,7,7439894000,62.4,,,94.5,92.3,95.2,97.6,91.9,99.6,728300000,474965000,0.050810015,2000,,26,80,8.7,,,6.4,10,,,622,19,458,717,77.77777778,93.33333333,,54849000,36243000,8627000,250000000,169435000,219837000,1224301000,11222000,590959000,381800000,61750000,645807000,418043000,70377000,9877000,6065000,2301000,479714000,3230366000,182958000,2489862000,1364340000,100,15,5,38.6,25.4,60,9,2,23,118,852,62,19,24,226,,58
Costa Rica2014,Costa Rica,2014,7.247086048,9.742970959,1.552950601,,2,11.5,7,4971703000,63.59,79,,94.5,92.3,95.2,97.7,91.9,99.6,996974000,609890000,0.049084146,2000,,26,80,8.6,,,6.3,9.9,,,597,18,437,690,77.77777778,93.33333333,,38887000,33293000,7077000,310000000,260114000,143619000,354470000,68173000,254964000,635763000,50169000,293851000,669056000,57246000,8450000,1177000,1551000,462069000,1355647000,329838000,2408920000,1653000000,100,15,5,33.3,27.4,60,9,2,23,118,852,55,19,24,163,3,58
Costa Rica2015,Costa Rica,2015,6.854004383,9.87653914,1.598586549,23,2,11.1,7,811181000,68.55,58,57,94.5,92.3,95.2,97.8,91.9,99.6,446237000,19757000,0.047644259,2100,10,25,80,8.5,7.6,9.3,6.2,9.7,8.7,10.6,577,18,421,663,84.44443333,93.3333,132,37062000,82044000,6162000,0,295240000,101881000,26311000,79288000,227938000,610893000,44779000,265000000,692937000,50941000,27528000,3933000,1011000,129409000,30244000,375539000,429280000,34871000,100,15,5,33.33333333,27.5,80,9,10,9,118,852,45,19,24,151,3,58
Croatia2007,Croatia,2007,5.820907593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia2009,Croatia,2009,5.433319569,13.76060323,7.659951764,,3,8.1,,,61.32,,,97.1,95.9,98,99.1,98.4,99.7,,,0.01572961,6400,,10,90,4.8,,,3.7,5.6,,,229,5,177,263,88.88888889,86.66667,,,,,,,,,,,,,,,,,,,,,,,,77,20,5,23.5,0,90,8,,29,432,561,70,103,22.5,196,,20.8
Croatia2010,Croatia,2010,5.595575333,13.76874747,11.0922699,,3,8.4,,,61.89,,,97.1,95.9,98,99.2,98.6,99.7,,,0.015633331,6400,,10,80,4.6,4.2,4.9,3.5,5.4,4.9,5.8,229,4,174,263,84.44444444,83.33333,,,,,,,,,,,,,,,,,,,,,,,,81.2,19,5,23.5,0,90,7,,30,332,561,70,103,15.5,196,,21.5
Croatia2011,Croatia,2011,5.385372639,13.56124453,12.27291593,,3,8.4,,,63.11,,,97.1,95.9,98,99.3,98.9,99.7,,,0.015271183,6500,,10,80,4.3,,,3.3,5.1,,,212,4,163,248,86.66666667,90,,,,,,,,,,,,,,,,,,,,,,,,100,19,5,23.8,0,90,7,,30,332,561,70,72,15,196,,21.3
Croatia2012,Croatia,2012,6.027634621,14.22417892,13.75955278,,3,7.1,,,62.79,,,97.1,95.9,98,99.4,99.2,99.7,,,0.01424393,7000,,9,80,4.1,,,3.1,4.9,,,192,4,145,229,86.66666667,90,,,,,,,,,,,,,,,,,,,,,,,,100,19,5,23.8,0,90,7,,30,332,572,70,72,15,196,,21.2
Croatia2013,Croatia,2013,5.885462761,13.89044235,15.43036975,,3,9.1,6,,63.92,,,97.1,95.9,98,99.5,99.4,99.6,,,0.013717975,7300,,9,90,4,,,2.9,4.7,,,174,4,126,205,87.77777778,83.33333333,,,,,,,,,,,,,,,,,,,,,,,,100,19,5,23.8,0,90,7,5,19,332,572,70,72,15,196,,19.3
Croatia2014,Croatia,2014,5.380692482,14.04389241,16.70609717,,3,3.5,6,,72.5,39,,97.1,95.9,98,99.6,99.7,99.6,,,0.013122309,7600,,9,90,3.8,,,2.7,4.5,,,152,4,108,182,83.33333333,80,,,,,,,,,,,,,,,,,,,,,,,,100,19,5,23.8,0,80,7,5,19,128,572,70,72,15,208,3.1,18.4
Croatia2015,Croatia,2015,5.205438137,13.8,17.05779679,15,3,3.3,6,,72.71,40,63,97,95.8,97.8,99.6,99.7,99.6,,,0.012718536,7900,8,8,90,3.6,3.3,3.9,2.6,4.3,3.9,4.7,135,3,98,165,80.00003333,70.0001,9,,,,,,,,,,,,,,,,,,,,,,,100,19,5,25.82781457,0,80,7,5,19,128,572,70,62,12,206,3.1,20
Cuba2006,Cuba,2006,5.417868614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus2006,Cyprus,2006,6.237958431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus2009,Cyprus,2009,6.833477497,4.907077489,4.509363029,,4,11.7,,,66.55,,,100,100,100,100,100,100,,,0.012799237,7800,,8,,3.1,,,2,3.8,,,41,1,26,49,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,7,12.5,0,,6,,29,677,735,207,43,8,149,,20.6
Cyprus2010,Cyprus,2010,6.386546135,6.118128527,5.821722599,,4,12.6,,,67.77,,,100,100,100,100,100,100,,,0.011893699,8400,,8,,3,2.7,3.2,1.9,3.6,3.3,3.9,40,1,25,47,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,8,7,12.5,0,,6,,29,677,735,207,43,8,149,,22.3
Cyprus2011,Cyprus,2011,6.689608574,5.295256577,9.9862342,,8,13.1,,,69.14,,,100,100,100,100,100,100,,,0.011308514,8800,,7,,2.9,,,1.8,3.4,,,39,1,24,45,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,8,7,10.7,0,,6,,29,677,735,207,43,8,149,,22
Cyprus2012,Cyprus,2012,6.180507183,5.617059193,18.37494562,,8,12.4,,,69.43,,,100,100,100,100,100,100,,,0.010928147,9200,,7,,2.8,,,1.7,3.2,,,37,1,23,43,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,8,7,10.7,0,,6,,30,677,735,207,21,8,146.5,,22.2
Cyprus2013,Cyprus,2013,5.438952446,6.41462105,38.5570399,,8,12.3,3,,69.44,,,100,100,100,100,100,100,,,0.010864412,9200,,7,,2.7,,,1.6,3,,,36,1,21,40,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,8,7,10.7,0,,6,7,30,677,735,207,21,8,146.5,,22.5
Cyprus2014,Cyprus,2014,5.627123833,10.30598379,44.86516902,,8,12.6,4,,67.37,60,,100,100,100,100,100,100,,,0.010779608,9300,,7,,2.6,,,1.5,2.9,,,34,1,20,38,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,8,7,12.5,0,,6,7,29,677,1100,207,9,8,146.5,1.5,23
Cyprus2015,Cyprus,2015,5.439161301,9.765859727,44.8377957,7,8,12.2,6,,71.78,47,24,100,100,100,100,100,100,,,0.010671087,9400,5,7,,2.5,2.3,2.7,1.5,2.7,2.5,3,32,1,19,35,,,18,,,,,,,,,,,,,,,,,,,,,,,67.3,8,7,12.5,0,,6,7,27,617,1100,137,9,8,145.5,1.5,24.4
Czech Republic2005,Czech Republic,2005,6.439256668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic2007,Czech Republic,2007,6.500194073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Czech Republic2010,Czech Republic,2010,6.249617577,6.48640191,5.386066668,,2,9.3,,,66.87,,,99.1,99.2,99.1,100,99.9,100,,,0.007011396,14300,,5,,3.4,3,3.8,2.4,4.1,3.6,4.6,408,5,288,486,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,21,5,22,4.9,,9,,12,247,611,125,44,17,557,,50
Czech Republic2011,Czech Republic,2011,6.331490993,6.491719419,5.21725204,,2,8.1,,,67.58,,,99.1,99.2,99.1,100,100,100,,,0.006985123,14300,,5,,3.2,,,2.3,3.9,,,370,5,266,451,,,,,,,,,,,,,,,,,,,,,,,,,,95.7,21,5,22,6.1,,8,,8,247,611,125,26,15.5,557,,50
Czech Republic2012,Czech Republic,2012,6.334149361,6.874574326,5.239479047,,2,8.1,,,68.73,,,99.1,99.2,99.1,100,100,100,,,0.006695183,14900,,4,,3.2,,,2.1,3.8,,,349,5,229,419,,,,,,,,,,,,,,,,,,,,,,,,,,74.2,21,4,22,6.1,,8,,8,247,611,125,25,15.5,413,,50
Czech Republic2013,Czech Republic,2013,6.697655678,7.208622295,5.19728134,,2,7,7,,69.66,,,99.1,99.2,99.1,100,100,100,,,0.006727237,14900,,4,,3,,,2,3.7,,,306,5,204,386,,,,,,,,,,,,,,,,,,,,,,,,,,76,21,4,19.5,6.4,,8,5,8,247,611,110,25,15.5,413,,50
Czech Republic2014,Czech Republic,2014,6.483729839,7.302795615,5.607417814,,2,6.9,7,,73.86,33,,99.1,99.2,99.1,100,100,100,,,0.006706188,14900,,4,,2.9,,,1.9,3.5,,,279,5,183,347,,,,,,,,,,,,,,,,,,,,,,,,,,76.6,21,4,19.5,6.4,,8,7,8,247,611,110,31,15.5,413,2.1,50.4
Czech Republic2015,Czech Republic,2015,6.608017445,7.279780327,5.575134132,10,2,6.7,7,,73.95,36,2,99.1,99.2,99.1,100,100,100,,,0.006766753,14800,2,4,,2.8,2.5,3.1,1.8,3.4,3,3.8,262,5,168,328,,,15,,,,,,,,,,,,,,,,,,,,,,,78.7,21,4,20,6.7,,8,7,8,247,611,110,31,15,405,2.1,50.4
Denmark2005,Denmark,2005,8.01893425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark2007,Denmark,2007,7.834233284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark2008,Denmark,2008,7.970891953,5.5,1.2,,7,0,,,,,,99.6,99.6,99.6,100,100,100,,,0.014406329,6900,,8,,3.6,,,2.9,4.3,,,244,5,196,289,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,6,38,0,,4,,10,64,380,,42,6,135,,29.2
Denmark2009,Denmark,2009,7.683358669,5.492939697,3.3,,7,0,,,84.24,,,99.6,99.6,99.6,100,100,100,,,0.013539945,7400,,8,,3.5,,,2.8,4.2,,,237,5,189,282,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,7,6,38,0,,4,,10,64,380,38,42,6,135,,28.2
Denmark2010,Denmark,2010,7.770515442,5.432214237,4.068636311,,7,0,,,85.42,,,99.6,99.6,99.6,100,100,100,,,0.012515752,8000,,7,,3.3,3,3.6,2.8,4,3.7,4.4,219,5,186,265,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,7,3,38,0,,4,,10,64,410,38,41,5.5,135,,28.1
Denmark2011,Denmark,2011,7.78823185,5.053670162,3.660342887,,7,0,,,85.72,,,99.6,99.6,99.6,100,100,100,,,0.013100764,7600,,8,,3.2,,,2.7,3.9,,,204,5,172,250,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7,3,39.1,0,,4,,10,64,410,38,15,5.5,135,,26.4
Denmark2012,Denmark,2012,7.519909382,5.265614235,5.950517803,,7,0.2,,,85.79,,,99.6,99.6,99.6,100,100,100,,,0.011292832,8900,,7,,3.2,,,2.7,3.8,,,192,4,162,231,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7,3,39.1,0,,4,,10,64,410,38,9,5.5,130,,27
Denmark2013,Denmark,2013,7.588606834,7.061486529,4.618143705,,7,0.2,6,,85.71,,,99.6,99.6,99.6,100,100,100,,,0.010968647,9100,,7,,3.1,,,2.6,3.7,,,173,4,145,211,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,7,3,39.1,0,,4,8,10,64,410,38,4,5.5,130,,26.3
Denmark2014,Denmark,2014,7.507559299,7.313402583,4.400790738,,7,0.2,6,,84.26,3,,99.6,99.6,99.6,100,100,100,,,0.010709943,9300,,7,,3,,,2.6,3.6,,,158,4,137,196,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,7,3,39.1,0,,4,8,10,64,410,38,4,5.5,130,1,26
Denmark2015,Denmark,2015,7.514424801,7.62740473,4.43922076,7,7,0.2,6,,84.4,3,18,99.6,99.6,99.6,100,100,100,,,0.010535361,9500,2,6,,2.9,2.6,3.2,2.5,3.5,3.2,3.9,150,4,129,187,,,4,,,,,,,,,,,,,,,,,,,,,,,7.7,7,3,37.98882682,0,,4,8,10,64,410,38,4,3,130,1,24.5
Djibouti2008,Djibouti,2008,5.009330273,,,,4,245.2,,45903000,,,,50.6,12,62.2,87.8,64,95,7742000,0,1.043758539,96,,309,30,65.7,,,39,81,,,1411,69,843,1739,40,80,,4953000,21901000,2018000,0,0,0,0,0,8654000,24002000,5188000,13607000,45903000,7206000,3902000,0,536000,3902000,0,536000,17509000,0,0,17,6,13.8,0.2,10,11,,23,156,1225,,39,37,66,,37.8
Djibouti2009,Djibouti,2009,4.905925274,,9.3,,4,240.1,,67353000,44.3,,,49.5,9.7,61.4,88.5,64.2,95.8,8141000,0,0.961647036,100,,290,30,63.9,,,38.2,78.5,,,1356,64,816,1666,40,80,,7672000,22556000,2587000,0,0,0,0,0,9587000,44797000,4989000,17259000,67353000,7576000,5085000,0,565000,5085000,0,565000,22344000,0,0,17,6,13.8,0.2,10,11,,23,156,1225,180,39,37,66,,37.8
Djibouti2010,Djibouti,2010,5.005810738,,8.3,,4,214.9,,35196000,43.52,,,48.4,7.4,60.6,89.2,64.5,96.6,8164000,0,0.89451725,110,,275,20,62.2,56.3,67.7,37.4,76.1,69.4,82.5,1314,61,795,1608,44.44444444,83.33333,,8961000,16546000,2434000,0,0,191000,0,92000,10887000,18650000,5093000,19848000,35196000,7527000,2199000,0,545000,2390000,0,637000,22238000,0,0,17,6,13.8,0.2,30,11,,36,156,1225,180,39,37,90,,38.1
Djibouti2011,Djibouti,2011,4.369193554,,9.4,,4,214.8,,55674000,44.05,,,47.3,5.1,59.8,89.9,64.7,97.4,9224000,0,0.851732267,120,,266,30,60.5,,,36.7,73.9,,,1281,59,782,1565,44.44444444,83.33333,,8571000,17781000,2475000,0,0,1877000,0,258000,13329000,37893000,6064000,21900000,55674000,8539000,1064000,0,427000,2941000,0,685000,24841000,0,0,17,6,13.8,0.2,20,11,,36,156,1225,125,39,37,82,,38.1
Dominican Republic2006,Dominican Republic,2006,5.087967873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic2007,Dominican Republic,2007,5.081305981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic2008,Dominican Republic,2008,4.84230566,9.7,3.669708371,,5,19.4,,1310470000,,,,81.3,71.7,85.1,86.2,80.2,88.6,447635000,108273000,0.254221267,390,,85,50,28.7,,,23.8,34.9,,,6339,190,5257,7707,67.77777778,93.33333,,95220000,810224000,48273000,125214000,66752000,350821000,284294000,129220000,215594000,212829000,87483000,310814000,1023053000,135756000,36031000,3123000,7634000,512066000,287417000,203606000,823424000,544000,35,13,6,19.7,33.9,60,8,,7,223,460,,45,15,480,,35.2
Dominican Republic2009,Dominican Republic,2009,5.431613922,9.182865838,4.274085323,,5,21,,1483481000,63.07,,,81.7,72.3,85.3,86,80.4,88.1,432781000,108214000,0.308332185,320,,105,50,28.3,,,23.7,34.3,,,6181,230,5178,7504,67.77777778,93.33333,,162305000,488031000,66709000,125215000,55367000,397891000,87637000,115077000,192059000,903680000,83436000,354364000,1391711000,150145000,18275000,4133000,3978000,541381000,91770000,174422000,896233000,488000,46.1,13,6,19.7,29.7,60,8,,7,223,460,82,45,16,324,,38.4
Dominican Republic2010,Dominican Republic,2010,4.735021114,8.969524179,3.129194202,,5,20.5,,2110942000,62.7,,,82.1,72.9,85.4,85.9,80.7,87.7,444418000,108293000,0.219310709,460,,75,50,27.9,25.2,30.5,23.5,33.8,30.5,36.9,6047,170,5095,7348,67.77777778,93.33333,,158927000,554084000,64271000,105444000,76157000,364632000,171041000,101251000,152394000,621563000,91229000,311321000,1175647000,155500000,17043000,14254000,3217000,487119000,935295000,180625000,798608000,168000,47.3,13,6,20.8,28.5,60,8,,7,223,460,82,45,15,324,,40.1
Dominican Republic2011,Dominican Republic,2011,5.396535397,9.460669736,2.870638023,,5,19.3,,2164971000,62.4,,,82.5,73.4,85.6,85.7,80.9,87.2,583516000,110693000,0.326198887,310,,115,50,27.5,,,23.3,33.3,,,5947,250,5040,7221,67.77777778,93.33333,,217655000,685121000,72282000,58455000,190799000,335531000,246714000,103243000,158361000,431938000,103292000,376016000,1117059000,175574000,18492000,6208000,3207000,412478000,1002922000,297249000,796079000,7585000,54.3,13,6,20.8,35.9,60,7,,7,214,460,82,45,14.5,324,,41.2
Dominican Republic2012,Dominican Republic,2012,4.753311157,9.524596193,3.454860114,,5,18.3,,2840355000,62.37,,,82.9,74,85.7,85.4,81.2,86.8,919426000,471379000,0.176937089,570,,62,50,27.1,,,23,32.7,,,5865,140,4980,7094,67.77777778,93.33333,,240289000,1102360000,79071000,0,140128000,199020000,384672000,107628000,166733000,355727000,118507000,407022000,1458087000,197578000,18515000,0,2713000,217535000,384672000,250469000,1521090000,896533000,60,13,6,20.8,44.1,60,7,,7,214,460,82,45,14.5,324,,43.4
Dominican Republic2013,Dominican Republic,2013,5.015515327,9.115808296,2.251796832,,5,17.3,8,3571254000,62.47,,,83.3,74.5,85.9,85.2,81.4,86.3,963437000,479705000,0.292708451,340,,106,50,26.7,,,22.6,32.2,,,5792,230,4905,7000,75.55555556,96.66666667,,262685000,840741000,84225000,13534000,172028000,293926000,58359000,106037000,345725000,712910000,119545000,608410000,1553651000,203770000,16500000,0,1897000,323960000,1558359000,279962000,1657262000,724892000,59.8,13,6,20.8,59.7,80,7,1,7,214,460,82,45,14.5,324,,43.5
Dominican Republic2014,Dominican Republic,2014,5.387331963,9.082516255,1.536489931,,5,16.9,8,3964637000,60.77,90,,83.6,75.1,86,85,81.7,85.9,826533000,253289000,0.267658777,370,,98,60,26.2,,,22.1,31.5,,,5690,210,4801,6854,78.88888889,96.66666667,,316880000,564692000,83549000,0,281270000,368491000,528824000,94153000,530035000,230453000,113059000,846915000,795145000,196608000,9755000,0,1213000,378246000,2028824000,376636000,1917028000,691867000,63.1,13,6,20.8,38.1,80,7,1,7,184,460,82,45,14.5,316,3.5,43.2
Dominican Republic2015,Dominican Republic,2015,5.061862469,9.793789344,1.545035178,14,5,16.4,8,1332608000,61.16,93,29,84,75.7,86.2,84.7,81.9,85.4,431371000,41689000,0.2478182,400,6,92,60,25.7,23.1,28.1,21.7,30.9,27.7,33.8,5572,200,4706,6710,78.8889,96.6667,42,522211000,594204000,65578000,0,231628000,545176000,378042000,53828000,216697000,212646000,37641000,738908000,806850000,103219000,42003000,41049000,1007000,587179000,419091000,286463000,1354976000,28889000,74.6,13,6,20.76502732,23.2,80,7,1,7,184,460,82,45,14.5,316,3.5,42.4
Ecuador2006,Ecuador,2006,5.02419138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador2007,Ecuador,2007,4.995875359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador2008,Ecuador,2008,5.296513081,8.9,3.439,,1,35.3,,1369234000,,,,78.5,69.7,83.9,83.9,72,91,847015000,191136000,0.201669117,500,,68,80,22.5,,,13.4,26.8,,,7281,220,4325,8634,84.44444444,93.33333,,179772000,4692000,64292000,0,331083000,40855000,9558000,8892000,734939000,338512000,246783000,914711000,343204000,311075000,7786000,0,4829000,48641000,9558000,344804000,1484592000,521240000,46.8,15,7,25,37.7,80,14,,8,114,588,,15,65,600,,34.9
Ecuador2009,Ecuador,2009,6.021803379,9.355923971,4.076417213,,1,35.1,,1180069000,57.43,,,79.6,71.5,84.4,84.4,72.6,91.4,521314000,191274000,0.20909962,480,,72,80,21.9,,,13,26,,,7207,230,4268,8508,84.44444444,93.33333,,179489000,4902000,49326000,2986791000,91425000,30953000,1838000,7312000,323412000,377113000,177677000,502901000,382015000,227003000,7439000,0,4300000,3025183000,1838000,103037000,4186586000,658502000,46,15,7,32.3,37.2,80,13,,8,114,588,89,15,64,600,,34.9
Ecuador2010,Ecuador,2010,5.838051319,8.942903759,3.466643741,,1,32.6,,2976774000,57.49,,,80.7,73.3,85,84.9,73.2,91.8,464367000,138715000,0.215264713,460,,75,80,21.3,18.5,24,12.6,25.2,22.2,28.1,7085,240,4181,8332,82.22222222,86.66667,,184917000,1075144000,81495000,5526000,60937000,31018000,2123000,5833000,407102000,1229483000,173604000,592019000,2304627000,255099000,7715000,0,3783000,44259000,2123000,70553000,1259047000,622769000,45,15,7,32.3,36.5,80,13,,8,114,588,89,15,56,654,,35.3
Ecuador2011,Ecuador,2011,5.795088291,8.596509785,3.197726975,,1,28.8,,3370245000,57.84,,,81.7,75.2,85.6,85.4,73.7,92.2,534418000,173921000,0.221575334,450,,78,80,20.7,,,12.2,24.5,,,6908,260,4062,8139,82.22222222,86.66667,,378026000,1712795000,132212000,0,60937000,25228000,731000,4391000,636659000,628712000,159710000,1014685000,2341507000,291922000,8009000,0,3247000,33237000,731000,68575000,1836449000,788527000,57.9,15,7,32.3,0,80,13,,8,114,588,89,15,55.5,654,,34.5
